image,split,hand_id,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
rock01-000.png,train,0,0.0,0.0,0.0,-0.40590536254841036,-0.294896883998206,-0.014918090930038309,-0.6364286609735106,-0.5818963171072041,-0.07654114452835688,-0.7705769414088215,-0.8545468267403424,-0.06881448686037522,-0.7512235427123561,-1.135808131705933,-0.034063687112893565,-0.37567688223418644,-0.8722130930382856,-0.5894938221485166,-0.43970333110832976,-1.3036866857693044,-0.42894699315671075,-0.45597697435646173,-1.3714896383581827,-0.08831887073147325,-0.44812283366559363,-1.3336470432001926,0.17330353398229317,-0.11366896216250848,-0.8773477900149079,-0.4661976216121821,-0.18279829867432543,-1.396689804645152,-0.3321040066541034,-0.2479049548482388,-1.4324063422012767,0.03845371932168853,-0.27886817993900437,-1.365006683988704,0.31916243710963726,0.10272072634419276,-0.8554117204826515,-0.28206320331907275,0.042192140110423194,-1.2871030288493583,-0.11557895558002786,-0.052326289780448655,-1.308560648072896,0.19562673845550832,-0.12643244121813313,-1.2678644931663052,0.4011860203599654,0.26601997303318214,-0.8373903833485709,-0.08375786100601162,0.188435903483435,-1.115233603787032,0.06777373638000037,0.09702081308167326,-1.1765035587100305,0.24273844396071623,0.03496173906589804,-1.1597543039729028,0.3759555733292831,ROCK
rock01-001.png,train,0,0.0,0.0,0.0,-0.40869869635758316,-0.30366338694157674,0.009308688001031323,-0.6362572848913957,-0.5924660415402528,-0.046446174209031306,-0.7683337350377268,-0.8643799825838747,-0.038547382892814605,-0.7508300956370753,-1.146121314385929,-0.005147340274611323,-0.3802166023389146,-0.8816845289416376,-0.5685732212422666,-0.44308592371086075,-1.3114694411284915,-0.40417398995494314,-0.45822666039212345,-1.379198199716807,-0.06415303459309855,-0.4486508634900226,-1.3411826682389618,0.196860722527443,-0.11805053199319661,-0.8812369174038742,-0.45769593323585545,-0.1840807391597067,-1.4008375046595236,-0.31704995177841194,-0.24512519962143878,-1.4432481669966375,0.05504063488164186,-0.2752552480436576,-1.3812176504620621,0.3352615985927309,0.10199260536885782,-0.85723416057008,-0.2842583061553024,0.04477140498119358,-1.292809612265827,-0.10618144139983891,-0.04720606613457688,-1.3143167865002348,0.2112329300417697,-0.11974798507162464,-1.273269717466245,0.417927021662776,0.27164433435589985,-0.8391628240890621,-0.09546296465926815,0.1969606458327931,-1.1174043213302665,0.06853806223655491,0.10465147501702787,-1.175957006782987,0.25161390873449485,0.043917918954010544,-1.158615189973282,0.38859081922234384,ROCK
rock01-002.png,train,0,0.0,0.0,0.0,-0.4055427348899802,-0.3199806641073347,0.04527184872865227,-0.6196524309422943,-0.6085253835815662,-0.006111005662674968,-0.7525272572828628,-0.87402771419059,-0.0008286634231013106,-0.7404610622631941,-1.1502204298631555,0.02431114125706257,-0.3945189901748467,-0.8800157426840839,-0.5580928582191479,-0.4436499010703467,-1.2967951581046295,-0.391163516248979,-0.4527950627164969,-1.3701532010897792,-0.052916101959147754,-0.43983151588544345,-1.3380598530954175,0.20682627437744266,-0.12975963291101922,-0.8754970432548461,-0.46547541816815585,-0.18929763791020576,-1.3782211664858355,-0.3026231855924176,-0.2440040141568001,-1.415672404029341,0.0858666007046928,-0.2751117786581464,-1.3535947437733629,0.37065817356416286,0.09794040381013842,-0.8525893219053442,-0.3080766804451792,0.03877187122583656,-1.275173468367451,-0.09771863829878519,-0.04018588014074562,-1.2793472981010197,0.23417710653859275,-0.10646042618733463,-1.2323540901417953,0.439451512912653,0.2763220597928854,-0.8330367064666301,-0.13407418259167533,0.20354462659366518,-1.0975657189733585,0.06121516163079585,0.12163699480559538,-1.1392917868872117,0.25985083535544573,0.0644799862993708,-1.1105014258852997,0.3999001239516743,ROCK
rock01-003.png,train,0,0.0,0.0,0.0,-0.3722809061948333,-0.3269294127117685,0.037834232481367476,-0.5762375550189246,-0.5813579249185916,-0.04521813750402057,-0.7066270933682438,-0.8294190678256003,-0.07420047816520803,-0.6909110165363388,-1.102652160183682,-0.08789297029451255,-0.389168223046561,-0.837410029517941,-0.6109743779504875,-0.4255670239401426,-1.2549520000445966,-0.4532664891611632,-0.43844942445924134,-1.3149416176857893,-0.11619798335500335,-0.43317657158862954,-1.274582047516659,0.13900577114707613,-0.13157682558333797,-0.8331375448284373,-0.5371865321903141,-0.18438455727797765,-1.332950483291063,-0.37832861600765816,-0.23204023787754174,-1.3634978362648424,0.009540755508335236,-0.2732213840902135,-1.2914390261801747,0.2843847247356774,0.08790512417856766,-0.8115837945095163,-0.39830088926229706,0.03840366958563371,-1.2233722533334808,-0.19190743997005585,-0.031046056312808983,-1.1966239577943385,0.13251029101332806,-0.09492870745632358,-1.1291443890173263,0.3204159204542735,0.2722568983065138,-0.7971753245820188,-0.24313192114219237,0.19814080781304194,-1.0601087225684411,-0.06239466579013857,0.1228779957901071,-1.0770229684362662,0.12800218604199348,0.061999272948638016,-1.0319393187987318,0.2549373635281333,ROCK
rock01-004.png,train,0,0.0,0.0,0.0,-0.3769242464958069,-0.34908626254177516,0.11906636556031869,-0.574945863005843,-0.6008642444043102,0.06582653815879387,-0.7000307765559425,-0.863984682857066,0.04683811966106609,-0.6813951749358511,-1.1434137239693094,0.041782428849472,-0.4242285229346662,-0.858914534095435,-0.5225793392857422,-0.46375984124911745,-1.3016579174773735,-0.35524961764724594,-0.45756086057130585,-1.318582377157269,-0.004348477483189636,-0.43101131939937937,-1.2445792789143117,0.260756473286287,-0.1534554473174229,-0.8531133549614814,-0.49864719920498424,-0.2099233764680828,-1.3864829335826068,-0.3358367972537451,-0.24100442350132126,-1.362620653896215,0.07215552220206084,-0.2564612546156675,-1.2459321543408446,0.3644373175881366,0.08051461226398474,-0.8224072779046191,-0.40801266974331174,0.044375182430271554,-1.2756341326768805,-0.2052328074955128,-0.0033717882970959955,-1.2140342834685187,0.1436233972388009,-0.03994837961615466,-1.1190908209107422,0.352765834298436,0.2846267244885515,-0.7949583410590613,-0.29433968798264215,0.2125121680644158,-1.0808371599140028,-0.10953307552820127,0.1551141676985383,-1.0709582348135713,0.10099957462488042,0.12324213991946649,-0.9964621918230006,0.24475042391367743,ROCK
rock01-005.png,train,0,0.0,0.0,0.0,-0.3660727830511546,-0.36863029116792534,0.14948485237925266,-0.5448725706709289,-0.6207567089335916,0.10979114974559065,-0.6588333327544764,-0.8672114112023013,0.10147477532245791,-0.639813985856862,-1.1346908374367497,0.1030697744305192,-0.41732995235675996,-0.8499424519302623,-0.527024131888592,-0.4631764865609827,-1.2923447395763492,-0.3434137372557784,-0.4684485524810453,-1.305122416969225,0.019630215580604078,-0.44168144412018406,-1.2351001980548013,0.28784249420856733,-0.15294161556715216,-0.8384565756940132,-0.5230673311373775,-0.20817147055259985,-1.3761537960553,-0.350342853867845,-0.2426601077494749,-1.3425302126187335,0.06260329510968607,-0.2532874364706923,-1.2248211611020166,0.35147187723863044,0.08258197169821542,-0.8098701411937929,-0.4472509893348061,0.05153416923749484,-1.266554813883758,-0.23152344930081056,0.0005425101114817105,-1.190768719200186,0.12019814862343291,-0.031866343488837795,-1.0905472091106572,0.32186724996028415,0.289384777419935,-0.7897436943684992,-0.3461190894141573,0.22394786947199882,-1.0779444043634383,-0.15110040898078878,0.16452702351306076,-1.04703690146842,0.06326334158032315,0.1377113259587497,-0.9565216018858194,0.2026931685064469,ROCK
rock01-006.png,train,0,0.0,0.0,0.0,-0.3726071142271402,-0.3961479043501302,0.23085462306177304,-0.5460455754473964,-0.6648072360229202,0.23910891775544693,-0.6476173563531816,-0.9104224712442553,0.2636406446657235,-0.632294907514193,-1.1639099648787743,0.2963337597971173,-0.43881276025962757,-0.8983934978294144,-0.4311442939203562,-0.47720878376854886,-1.3231635359871718,-0.2311545795150709,-0.44745087996064087,-1.3467457887985304,0.15016306207594537,-0.4129453373491154,-1.2740807996911825,0.4382180955945892,-0.17228344451907618,-0.871400607985274,-0.4593249341670202,-0.20650465111062458,-1.3985037807449856,-0.2731871025960449,-0.2118915808902095,-1.3818720554013268,0.16236699086392398,-0.21601896077153687,-1.2797662679819284,0.47722829635451264,0.07641526959428964,-0.8279232407917154,-0.41398707640288723,0.0767270804586731,-1.279950971916395,-0.19357253404622735,0.04917095630420074,-1.234665702721634,0.1793511490587157,0.012146600092456054,-1.1557964429881464,0.40680332988063994,0.29870693768122314,-0.7932320998822986,-0.33741246702085503,0.2913569875080575,-1.087988097698617,-0.1473177122936638,0.2399768819958017,-1.0888375283048493,0.07342893403348573,0.19963365043864822,-1.0208972465229096,0.22886512951082155,ROCK
rock01-007.png,train,0,0.0,0.0,0.0,-0.3498242056730305,-0.39393260219791953,0.25110982472631893,-0.5067392341712116,-0.6627806367957756,0.25468158524978496,-0.5824260528954112,-0.9046427346694691,0.26796109046341615,-0.5564860520546971,-1.1456509799493624,0.29105674031192214,-0.42870377351792344,-0.8571635588866798,-0.4518691484388723,-0.48507301590631385,-1.2779657532426973,-0.2782438094411448,-0.44884031673242775,-1.2961751431730637,0.0934494318526179,-0.40453164513053785,-1.2240147476664647,0.3762350334782915,-0.17638033948176385,-0.8408729185965291,-0.5116861446387353,-0.2125243413719006,-1.375875196202066,-0.365832995058597,-0.21315412033406342,-1.3563323457140593,0.05105103121448668,-0.2045452580149988,-1.2507663004059424,0.3569564034418355,0.07757227157358121,-0.803731425358495,-0.4930716849475519,0.079834052309189,-1.258465803710007,-0.3026400291148819,0.051857262409638914,-1.197751171225321,0.08084014372384613,0.023526248325943445,-1.0917579877637347,0.32008753429927445,0.3059505462271087,-0.7623562610551297,-0.4426904625668035,0.3216895120103726,-1.0684866028908577,-0.2658080936342642,0.26372569584247607,-1.039068482130381,-0.025347089321173754,0.2192023429168617,-0.9371648366480331,0.148844928483605,ROCK
rock01-008.png,train,0,0.0,0.0,0.0,-0.32704965397610786,-0.4203583698145558,0.3227056584187824,-0.45924578391243176,-0.6830577233097945,0.3612357323917076,-0.5134882914771576,-0.9074581019284964,0.3985307364815414,-0.497960857729742,-1.1239254375747865,0.4443411234794764,-0.42482205400313444,-0.8812576984353785,-0.4216606303418222,-0.4631125182485323,-1.2907911837384,-0.261932005834304,-0.41011440680018774,-1.2976758942592965,0.11491153356201901,-0.35998494542111176,-1.2122160016059467,0.4092642026302571,-0.1822858041148248,-0.8385517059892638,-0.5134227517365265,-0.18324963309132206,-1.3633173284058853,-0.39987036498303313,-0.17001971514181882,-1.3549718389718974,0.024338427124606668,-0.1601795815749986,-1.2579408922218973,0.3485393600926965,0.07057270659433211,-0.7834104048543283,-0.5215728158029841,0.11184955130642212,-1.2310500992385873,-0.3667633360938359,0.09602871355048785,-1.2010233869072793,0.02647388188862588,0.06287611732373358,-1.1084125428222333,0.2894797643813431,0.304123290282182,-0.7289951314774799,-0.48975823263514057,0.3523104837914747,-1.044176001110923,-0.349592925005027,0.3071956281233785,-1.056350600799184,-0.11733097498499986,0.25801765530564813,-0.9882572538214354,0.06463602620650066,ROCK
rock01-009.png,train,0,0.0,0.0,0.0,-0.24505424861365166,-0.44656532759761736,0.3493517068952559,-0.3085250364566553,-0.7093677105760439,0.3709839463862111,-0.2918154718048941,-0.9335824295542122,0.3802120135963397,-0.24414049951539113,-1.1646017803923692,0.39400695328175117,-0.3960780747642802,-0.8762155535402447,-0.4351190691649135,-0.4226305859795362,-1.2714467423441784,-0.31857350986711386,-0.3295282606242837,-1.2840403012825539,0.02046188189303068,-0.2635077678794661,-1.1898508844973976,0.2956012714162627,-0.17157915211005173,-0.809055913656143,-0.5621290982854555,-0.15528631585273234,-1.3180977756495773,-0.46969975112010776,-0.10076430379335849,-1.3042608874733073,-0.05864906017800783,-0.0817594816990762,-1.1956135540115822,0.2557124267210457,0.07891885853547077,-0.7473172768922755,-0.6068762638166204,0.14839163786409384,-1.1851030362666928,-0.4614410227101102,0.15732189552707512,-1.1493525321173996,-0.06902636849347062,0.12476520175085583,-1.0499736240600408,0.1919867673396504,0.3199259789493701,-0.6929198027282555,-0.6109906085535359,0.39213958149367595,-1.0115064692036977,-0.4600413143045253,0.36657722429431816,-1.0229811307797576,-0.2121703676564267,0.31523948082829467,-0.9507432850469691,-0.02204668934770249,ROCK
